diffbaron,diffcc,diffcs,diffdmg,diffdrag,diffgold,diffkda,diffrange,diffspree,difftank,difftp,fbaron,fblood,fdrag,finhib,fturret,win
-1,-1068,-117,-3594,0,-12010,-38.12380952380953,1,-5,-1,1,False,False,True,False,False,False
0,1278,56,12091,2,9215,14.166666666666668,-1,4,0,-1,False,True,True,True,False,True
0,295,-158,-36698,-2,-20281,-61.00808080808081,1,-6,-1,-1,False,False,False,False,False,False
-2,-780,138,-7596,3,4339,9.358333333333333,-1,3,0,-1,False,True,True,True,True,True
0,-1881,133,32393,2,19343,50.516666666666666,-1,6,0,0,False,True,True,True,True,True
0,409,6,25623,-3,533,1.6999999999999993,0,2,0,0,False,True,False,True,True,True
1,884,-67,13950,2,10538,5.546428571428571,0,6,0,0,True,True,True,True,True,True
0,-584,-57,-6240,1,8424,10.303751803751803,-1,7,0,0,True,False,False,True,True,True
-1,464,-239,-12261,-3,-18418,-23.066666666666663,4,-4,-1,0,False,True,False,False,False,False
-1,530,167,-7734,-3,5870,5.926515151515153,-1,2,1,-1,False,True,False,True,True,True
-2,-55,-167,11352,0,-6630,4.065476190476192,0,-2,0,-1,False,True,True,False,False,False
1,-364,-4,19523,0,5870,6.610209235209236,-1,1,-1,0,True,True,False,True,False,True
1,238,-41,3800,2,9241,13.833333333333332,-1,6,3,1,True,True,True,True,True,True
0,-732,-62,-14591,-2,-9441,-30.214285714285715,3,-5,-1,-1,False,False,False,False,False,False
0,579,65,13355,1,9102,23.122222222222224,-2,5,1,-1,False,False,True,False,True,True
1,-4004,20,57625,4,11111,25.016666666666666,1,7,0,-1,True,True,True,True,False,True
-1,564,1,-25287,-2,-12499,-21.05,-1,-4,1,0,False,True,False,False,True,False
1,-627,-6,16396,1,16342,14.773593073593075,0,6,0,1,True,False,True,True,True,True
0,674,89,20779,3,11950,41.98809523809524,2,4,-1,0,False,True,True,True,True,True
1,1710,-4,15575,2,9565,30.89999999999999,-1,3,1,0,True,False,True,True,True,True
-1,337,-24,-7402,-1,-12488,-12.799206349206349,-1,-4,1,-1,False,False,True,False,False,False
0,649,-90,-54891,-4,-16386,-33.62936507936508,0,-1,1,1,False,True,False,False,False,False
-1,-1575,-155,-25914,-3,-16406,-35.741666666666674,-1,-3,-1,-1,False,True,False,False,True,False
-1,-33,-107,-18989,-3,-12214,-21.721212121212123,-1,-1,0,-2,False,False,False,False,False,False
-1,-180,-35,250,-2,-16818,-15.626251526251526,0,-5,-2,1,False,True,False,False,False,False
0,-2116,55,18750,-4,6470,6.6,-1,0,-1,1,False,True,False,True,False,True
1,694,9,13545,-1,5953,8.083333333333332,-1,3,1,1,True,False,False,True,False,True
0,967,100,3731,1,9984,16.45,0,2,1,-1,False,True,True,True,True,True
2,661,69,23186,1,12171,11.513095238095238,1,2,0,-1,True,False,False,True,True,True
2,1357,-207,50564,1,5130,7.5444444444444425,1,4,0,0,True,False,False,True,True,True
1,985,69,13333,0,11257,5.516666666666666,-2,3,0,0,True,True,False,True,True,True
0,-305,-143,-21231,-2,-13432,-42.154761904761905,-2,-6,0,1,False,False,False,False,False,False
1,566,-40,-35441,-1,-7036,-16.553571428571427,-2,-4,0,0,True,True,True,False,True,False
-1,1046,-218,-16073,-2,-19119,-40.41904761904762,-3,-6,2,0,False,True,False,False,False,False
1,-1193,-45,8064,-1,10013,43.05,3,2,-1,0,True,True,True,True,False,True
0,-127,5,-23142,-1,-11790,-30.655952380952385,-1,-1,0,1,False,True,True,False,False,False
0,355,-27,-16545,-1,-9081,-31.40833333333333,1,2,1,1,False,True,True,False,True,False
-1,613,-78,-3676,-2,-8162,-15.71190476190476,0,0,1,0,False,True,False,False,False,False
-1,3662,-71,-25904,-1,-5254,-13.749999999999998,-1,-2,0,-1,False,False,True,False,True,False
0,-423,-172,-19836,-2,-10469,-17.666666666666664,-1,-3,0,0,False,True,False,False,False,False
0,360,138,21267,2,13343,31.107539682539674,-1,3,2,0,False,True,True,True,False,True
2,3,-298,1823,2,9110,21.76892551892552,0,5,0,0,True,False,False,True,False,True
-1,812,54,11170,1,14176,45.78492063492064,-1,5,1,0,False,False,False,True,False,True
-1,2781,-77,-18307,-3,-5799,-11.769841269841267,0,0,1,1,False,True,False,False,True,False
1,-775,-160,-31505,0,-7794,-10.738095238095235,0,-3,-1,1,True,False,True,False,False,False
2,-1049,80,14677,3,10427,11.94920634920635,1,2,0,0,True,True,True,True,True,True
-1,-25,-87,-21269,-1,-9312,-29.04166666666666,0,-3,0,-1,False,False,False,False,True,False
2,-1321,-111,22618,2,4534,-1.9793650793650812,3,-2,0,0,True,False,True,False,False,True
0,599,172,24991,1,11850,31.964285714285715,0,4,-1,0,False,True,True,True,True,True
0,-147,-124,-11921,-1,-11288,-31.083333333333332,1,-5,-1,0,False,False,False,False,False,False
1,979,175,1774,-1,15415,20.07142857142857,-1,3,-1,1,True,False,False,True,True,True
-1,-13053,-79,-12932,-2,-15245,-20.413492063492065,1,-5,0,-1,False,False,False,False,False,False
-1,-1001,7,-20603,-4,-10264,-18.31111111111111,0,-8,-2,1,False,False,False,False,True,False
0,395,-147,4968,3,-8346,-15.711904761904762,1,1,0,-1,True,True,True,True,False,False
-1,1142,46,-30453,3,-13675,-33.66190476190476,-2,-5,0,1,False,False,True,False,False,False
1,-902,46,7065,1,8140,5.521428571428574,0,1,1,0,True,True,False,True,True,True
0,863,-40,-17171,1,-7504,-10.145970695970695,1,-1,-1,1,False,True,True,False,True,False
-1,-64,31,-12051,1,-11697,-38.44761904761905,1,-4,-1,0,False,True,True,False,False,False
1,1402,93,32494,2,10168,12.230952380952381,-1,1,0,0,True,True,False,True,True,True
-1,6420,-171,-48122,4,-9904,-3.8231240981240973,0,0,0,-1,False,False,True,True,True,False
-2,-59,-31,13206,-1,-7795,-3.135897435897437,1,0,1,-1,False,True,False,True,True,False
-1,-770,-65,-16558,1,-7652,-26.71666666666667,1,-1,0,1,False,False,False,False,False,False
-1,777,-197,-14237,-1,-13839,-23.271428571428572,0,-1,1,0,False,True,False,False,False,False
-1,121,-146,-21410,0,-18103,-39.85634920634921,0,-9,-1,-1,False,False,False,False,False,False
1,-304,36,-4553,1,11023,7.224494949494948,0,1,2,0,True,False,False,True,True,True
1,455,-77,7948,0,5418,4.019841269841271,0,2,-1,-1,True,False,False,True,False,True
0,41,33,11946,3,5631,7.516666666666666,0,0,-1,1,False,False,True,False,True,True
2,4188,-69,-10609,1,10831,14.954945054945057,0,7,0,-1,True,False,True,True,False,True
-1,323,-188,-38635,-3,-18575,-25.211904761904766,-2,-4,0,0,False,False,False,False,False,False
1,360,89,10071,1,10875,18.043939393939397,-1,-1,1,1,True,False,False,True,False,True
1,1323,-75,74185,-2,10496,8.797817460317463,3,5,-1,1,False,False,True,True,True,True
1,78,38,27709,2,16353,63.98809523809525,2,6,0,0,True,False,True,False,False,True
-1,986,-62,-8866,-3,-13781,-33.608333333333334,0,-1,-1,1,False,False,False,False,False,False
0,14292,157,-6387,-1,12324,14.011904761904763,-1,7,0,2,False,True,False,False,True,True
1,2550,22,16935,-1,1538,5.952380952380954,0,1,1,0,True,True,False,True,False,True
1,144,147,11637,0,10643,15.333333333333332,-1,0,1,0,True,True,False,True,True,True
1,1141,25,17933,-1,14421,22.938492063492063,-1,3,1,0,True,True,False,True,True,True
0,1044,-45,30591,2,12641,49.49523809523809,1,4,0,-1,False,True,True,True,True,True
-2,-298,-198,-34048,-3,-22313,-46.676587301587304,-1,-7,0,0,False,False,False,False,False,False
0,345,-59,-15039,0,-8491,-20.133333333333333,-1,-2,1,0,False,False,True,False,False,False
1,-2159,-43,21338,0,6205,16.318939393939395,0,2,1,0,False,False,False,True,False,True
-1,-1282,-108,-17611,2,-13619,-23.083333333333332,0,-2,1,-1,False,True,True,False,True,False
0,939,13,9272,1,5923,16.35,0,-1,0,0,False,False,False,True,True,True
0,698,-64,-14599,-2,-9358,-23.15,-1,-2,0,1,False,True,False,False,True,False
2,1320,81,-2294,-3,7855,-0.26774891774891785,-1,1,1,0,True,True,False,True,True,True
-1,-743,-144,-13506,0,-14739,-23.874999999999996,1,-5,-1,0,False,False,True,False,False,False
1,-2521,-141,36500,-1,9101,28.28690476190476,1,3,-1,0,True,True,True,True,True,True
-1,-243,-96,-32292,0,-15193,-16.098809523809525,-1,-2,-1,0,False,False,False,False,False,False
0,-23,102,19421,1,12547,37.719047619047615,-1,7,2,-1,False,True,True,False,True,True
-1,1004,-195,-47092,-4,-22788,-28.087878787878783,1,-7,1,1,False,True,False,False,False,False
1,-2273,225,17916,2,17025,19.345238095238095,-1,2,-1,1,True,True,True,True,True,True
-1,2309,-34,-16578,-3,-17091,-29.36363636363636,-2,-5,0,-1,False,False,False,False,False,False
-1,-1042,-156,-17148,-2,-12550,-11.650000000000002,1,-3,0,1,False,True,False,False,False,False
1,1728,92,22731,1,10524,16.239285714285714,0,0,0,-1,True,True,True,True,True,True
-1,-580,-19,-12380,-2,-14776,-40.61309523809524,-2,-5,1,-1,False,False,False,False,False,False
-1,1841,-182,-16785,-1,-12299,-11.529761904761907,0,-2,1,0,False,False,False,False,False,False
0,105,-109,-8738,0,-7670,-14.583333333333332,1,-4,1,-1,False,True,False,False,False,False
1,-7361,-109,-10258,-1,-11469,-33.225,1,-5,-2,-1,True,False,False,False,True,False
1,1266,127,19850,2,14915,47.595238095238095,1,4,-1,0,True,True,True,True,False,True
1,7019,147,19246,-2,14266,12.514285714285718,-1,1,0,0,True,True,False,True,False,True
-3,-1156,-80,-25359,-6,-13379,-11.302326839826838,0,-3,1,0,False,True,False,False,False,False
0,433,1,-3257,0,-1351,0.16666666666666785,1,1,0,0,False,False,False,False,True,True
-1,1075,-19,-22785,0,-17337,-36.649206349206345,-1,-5,0,0,False,False,True,False,False,False
0,69,-172,-17671,-1,-13145,-24.5,-1,-1,1,0,False,False,False,False,False,False
2,1630,9,10346,4,17125,24.866666666666667,-1,4,0,1,True,True,True,True,True,True
1,138,18,2444,0,4660,4.823809523809519,0,2,0,-1,True,False,False,False,True,True
-1,-15002,-181,-43014,-1,-21602,-51.03636363636364,1,-7,0,0,False,False,False,False,True,False
1,1374,114,35969,-1,15552,21.868253968253967,0,4,0,0,True,False,False,True,False,True
-2,426,-263,-32590,-5,-14006,-6.668722943722942,2,-3,-1,-1,False,False,False,False,False,False
0,-184,-132,-10361,-1,-10678,-16.5,0,-2,0,0,False,False,False,False,False,False
-2,-1342,164,11103,3,-2777,-7.58690476190476,-3,-3,0,0,False,True,True,True,True,False
-1,851,-158,-26614,-2,-16927,-33.483333333333334,-2,-7,1,-1,False,False,False,False,False,False
0,-327,-38,-10201,-1,-8913,-27.083333333333336,1,-1,-2,0,False,True,False,False,False,False
0,-93,-209,-19321,-1,-14744,-21.654761904761905,-1,-3,0,1,False,False,False,False,False,False
1,-140,127,27580,2,19320,42.261111111111106,-1,6,1,1,True,True,True,True,True,True
-1,134,132,-609,3,-4059,-13.866666666666669,2,-4,-1,0,False,True,True,False,True,False
-1,850,-159,-12414,-3,-11671,-16.95,-3,-3,1,-1,False,True,False,False,False,False
0,779,-174,-36667,-1,-19503,-62.05952380952382,-2,-9,1,0,False,False,False,False,False,False
-2,-11062,217,-6551,2,-4103,-9.505555555555555,-1,-3,0,0,False,True,True,False,True,False
-2,893,92,-8722,0,3748,14.95238095238095,-4,3,2,1,False,True,True,False,True,True
0,564,81,39490,1,18848,59.55555555555556,1,6,-1,0,False,True,False,True,False,True
-1,4838,136,19805,0,5665,1.9533411033411028,2,0,-1,1,True,False,False,False,True,False
0,-232,-125,-21139,1,-11213,-43.35476190476191,1,-7,1,1,False,False,True,False,False,False
0,-336,-132,-19646,-2,-15334,-40.6845238095238,-1,-4,-2,-1,False,True,False,False,False,False
1,2076,-11,-7591,-2,7198,21.85,-2,6,1,0,True,True,False,True,False,True
-1,-61,-93,-14742,-2,-11867,-11.682539682539684,2,-2,1,-1,False,True,False,False,False,False
-1,-398,-94,-32139,0,-11069,-23.127380952380946,1,-3,0,0,False,False,True,False,False,False
-1,-1207,-23,-18345,0,-11614,-25.39404761904762,-1,-7,0,-1,False,True,True,False,False,False
1,1340,221,19395,3,19996,37.52777777777778,-4,7,2,1,True,False,True,True,True,True
1,-780,66,21714,2,12614,28.0,-2,4,0,0,True,True,True,True,True,True
-1,740,-72,10012,0,-8326,-5.899999999999999,1,-1,0,-1,False,False,True,False,False,False
1,1432,-13,35212,0,8995,17.26904761904762,-1,7,1,0,True,True,False,True,False,True
-1,1164,128,42900,2,14399,16.622710622710624,1,2,0,-1,False,True,True,True,False,True
0,134,-30,-4231,0,-6648,-32.083333333333336,-1,-2,2,0,False,False,True,False,True,False
-2,-589,19,-24728,0,-10632,-22.416666666666664,-1,-1,-1,-1,False,False,False,False,False,False
-1,-1495,-113,-13124,-2,-15439,-50.225,1,-2,0,-1,False,False,False,False,True,False
1,318,0,41466,3,11641,51.33571428571429,-1,6,0,-1,True,False,True,True,False,True
1,-178,48,10232,-1,7350,13.28809523809524,-2,3,1,0,True,True,False,True,True,True
2,1385,-244,-3927,2,-352,3.9202380952380977,-1,4,-1,0,True,False,True,True,False,True
1,69,80,6031,2,15937,41.31666666666667,-1,4,1,0,True,True,True,True,True,True
-1,436,-112,-30040,-2,-16779,-50.099999999999994,0,-6,0,-1,False,False,False,False,False,False
2,5602,-190,-31156,1,12940,21.516666666666666,0,7,2,0,True,True,True,True,True,True
-1,-234,61,-16506,1,-2880,-5.290476190476188,2,-3,0,0,False,True,True,False,True,False
-1,264,-136,-12344,-2,-14766,-19.364285714285714,1,-4,0,-1,False,False,False,False,False,False
-1,-1298,-198,-13158,-1,-13659,-34.01428571428571,2,1,-1,0,False,True,False,False,False,False
-1,-536,-109,-20930,-2,-10890,-15.76190476190476,-1,-5,0,0,False,True,False,False,False,False
1,-534,48,27867,3,13401,16.787698412698415,-3,4,1,0,True,True,True,True,True,True
0,223,8,13941,1,7566,39.53333333333333,0,4,1,0,False,True,True,False,False,True
-1,-92,-149,-10393,1,-6929,-3.833333333333332,1,-4,-1,-1,False,True,True,False,False,False
0,-604,110,24550,2,14619,32.4202380952381,-1,8,0,0,False,True,True,True,True,True
-1,-937,-215,-19336,-3,-17376,-35.30515873015873,0,-4,-2,1,False,False,False,False,True,False
0,1459,-82,9411,0,-9242,-17.40277777777778,1,-1,0,-1,True,False,True,False,False,False
-1,127,-87,-16862,-2,-9159,-18.43333333333333,-1,-2,-1,-1,False,False,False,False,True,False
0,-2402,103,-41173,3,-7060,-12.349392274392272,-1,-5,0,-1,False,True,True,False,True,False
0,-327,133,12481,0,15251,37.916666666666664,0,4,0,0,False,True,False,False,True,True
-1,189,11,-7272,-3,-10410,-12.711904761904762,0,-1,0,0,False,False,False,False,True,False
0,25,5,-22289,0,-7772,-22.03333333333333,0,-3,0,1,False,False,True,False,False,False
0,-155,75,5982,1,5534,16.133333333333333,-2,2,0,1,False,False,True,False,False,True
0,1253,-128,29044,-2,8398,20.78205128205128,-1,1,1,1,False,False,False,True,False,True
-1,-465,-39,-19566,-3,-7621,-9.222222222222223,0,-4,1,-2,False,True,False,False,True,False
0,-837,69,16067,-1,12515,39.96666666666667,0,5,0,0,False,True,False,False,True,True
0,-306,131,14685,1,17583,30.504040404040403,0,8,0,0,False,True,True,True,True,True
0,-14480,-200,-10185,-2,-17113,-46.125,-1,-5,1,-1,False,False,False,False,False,False
0,643,40,13822,2,6780,31.199999999999996,1,2,-2,1,False,False,True,False,True,True
0,-699,-111,-16565,-2,-15758,-39.285714285714285,0,-3,-2,-1,False,False,False,False,False,False
1,-226,59,5086,0,9025,22.29047619047619,-1,0,-1,0,True,True,False,True,True,True
2,14,-41,25388,4,8690,15.075,0,7,1,0,True,True,True,True,True,True
-1,1303,-106,-2009,-3,-11622,-18.116666666666667,1,-2,-1,0,False,True,False,False,False,False
-1,-663,-138,-15471,-2,-14957,-26.125,0,-4,-1,-1,False,False,False,False,False,False
-1,102,-4,-36316,-4,-12549,-17.34087301587302,-1,-3,0,-1,False,False,False,False,False,False
-1,-116,-60,-38640,-3,-14759,-25.4765873015873,-2,-6,1,0,False,True,False,False,False,False
1,626,13,9522,2,8228,29.833333333333332,1,2,2,1,True,False,True,True,False,True
1,-97,42,32302,0,13190,36.33333333333333,2,7,0,0,True,False,False,True,False,True
1,777,36,1996,1,6806,13.19047619047619,0,0,1,0,True,False,True,False,True,True
-1,354,-79,-10920,-2,-12004,-27.033730158730158,-1,-9,1,0,False,False,False,False,False,False
0,1432,-54,11739,2,5943,31.82619047619048,0,2,0,-1,False,False,True,True,False,True
-3,487,-92,15967,-3,-8922,-0.1666666666666714,0,0,0,-1,False,False,False,True,False,False
0,359,-113,-24712,-2,-12577,-19.391666666666666,-1,-5,1,0,False,True,False,False,False,False
-1,62,40,38721,1,9627,41.29841269841269,0,4,1,0,False,True,False,True,True,True
-1,-153,-31,-26336,-2,-13380,-58.69761904761905,-1,-1,0,-1,False,False,False,False,True,False
-1,-3366,-120,-12708,-3,-17839,-28.463131313131314,-1,-3,0,-1,False,False,False,False,False,False
-1,2157,55,-6435,-5,3878,9.997619047619049,-1,1,1,1,False,True,False,True,False,True
1,147,77,14869,0,11429,14.291666666666668,1,3,-1,1,True,True,True,False,True,True
1,-47,208,17422,1,16569,21.811904761904763,1,7,0,0,True,True,False,True,True,True
2,-1939,-43,-5689,1,5420,4.169255744255743,1,2,-1,1,True,False,True,True,True,True
0,882,81,11885,2,8108,25.866666666666664,-1,2,-1,1,False,True,True,False,True,True
-1,69,-95,-12127,2,-11480,-35.87619047619047,1,-1,0,-1,False,True,True,False,True,False
1,757,217,36404,1,18516,37.91666666666667,2,3,-1,1,True,True,False,True,True,True
1,-75,139,15253,1,16386,29.366666666666664,0,4,1,1,True,False,True,True,False,True
2,-1180,79,-7054,1,8219,11.15595238095238,0,1,0,0,True,False,False,True,True,True
1,2117,-85,11923,2,3944,24.91233766233767,1,5,1,0,True,True,True,True,False,True
1,-429,27,13362,3,7129,13.733333333333333,1,-1,1,0,True,False,True,True,True,True
0,-2213,-146,-32761,-5,-19556,-25.767676767676768,-1,-7,0,0,True,False,False,False,False,False
-1,837,-150,-20136,-2,-13998,-26.034523809523808,0,-4,-1,-1,False,False,False,False,False,False
1,41,-117,15727,2,5265,12.173809523809526,1,-1,1,0,True,True,True,True,True,True
0,-6497,-203,9836,-3,1342,4.003535353535353,0,-1,0,0,True,False,False,True,False,True
0,71,-70,-11945,-2,-12268,-46.6,1,-4,-2,1,False,False,False,False,False,False
-1,-208,-93,-8910,-5,-12685,-27.274242424242424,0,-5,0,1,False,False,False,False,False,False
1,373,53,22248,3,15520,57.125,1,7,-1,1,True,False,True,True,False,True
1,2452,205,39584,3,24515,24.793434343434342,0,7,-1,0,True,True,True,True,True,True
1,-592,70,23563,0,13106,24.323737373737373,0,3,0,-1,True,True,False,True,True,True
-2,-2153,-223,-8665,-2,-13228,-6.549206349206351,-1,-4,2,0,False,True,False,False,False,False
-2,1265,-47,-3103,-2,-8952,-12.57142857142857,2,-5,-1,1,False,False,False,False,True,False
1,-150,57,22345,2,17128,24.775396825396825,0,4,-1,0,True,True,True,True,True,True
2,653,40,21269,2,12841,16.33730158730159,1,5,0,0,True,False,False,True,False,True
0,-81,110,30303,2,10494,32.5060606060606,0,6,0,0,False,True,True,True,True,True
-1,262,16,31332,0,10445,49.72222222222222,2,3,0,-1,False,True,True,True,True,True
2,-1039,94,-1585,1,16066,32.75674603174603,-1,-1,1,0,True,True,True,True,True,True
-1,1372,46,-11345,2,-9140,-15.843131868131866,-1,-3,1,-1,False,True,True,False,True,False
0,-285,-68,-9628,-1,-12767,-29.825000000000003,1,-5,0,0,False,False,False,False,False,False
-2,798,-56,-35955,-2,-12886,-24.15,0,-5,1,0,False,True,True,False,True,False
0,804,-12,-43663,-2,-8824,-10.351190476190476,-3,1,2,-1,False,True,False,False,False,False
0,-240,-118,-14056,0,-10496,-12.533333333333335,1,-1,1,-1,False,False,False,False,False,False
-1,2767,92,11983,4,12731,29.420634920634917,0,2,0,1,False,True,True,True,True,True
-1,18041,-104,-51179,-3,-16576,-9.403571428571425,-1,-2,0,0,False,True,False,False,True,False
0,2288,190,9341,-2,-479,-11.652380952380954,-2,-2,1,1,False,False,True,False,True,True
0,145,94,8210,1,10505,29.833333333333332,2,2,-1,1,False,True,True,True,True,True
-1,272,-105,-1231,-3,-10449,-11.68333333333333,0,-1,-1,1,False,False,False,False,False,False
-1,1805,6,-27837,0,-9200,-19.833333333333332,-2,0,2,-1,False,True,True,False,False,False
1,1047,-37,56089,2,15853,20.200216450216452,0,4,-1,0,True,False,True,True,True,True
-1,-2455,-110,-29428,-3,-14742,-42.53787878787879,2,-5,-1,0,False,True,False,False,True,False
1,-2057,149,-18509,1,3775,-5.145238095238094,-2,-1,-1,-1,False,False,True,False,True,True
0,270,15,11575,0,8641,31.9,0,2,0,1,False,True,False,False,True,True
